[Sep 15, 2018 02:49:50 0-message] [] Finished periodic housekeeping cleanup procedure.
[Jan 30, 2019 02:51:00 0-details] [] Cleaning up any temporary local destinations.
[Jan 30, 2019 02:51:00 0-details] [] Cleaning up old logs.
[Jan 30, 2019 02:51:00 0-details] [] Cleaning up expired or corrupt transients.
[Jan 30, 2019 02:51:00 0-details] [] Option NOT selected to purge unexpiring transients.
[Jan 30, 2019 02:51:00 0-details] [] Found `996` transients.
[Jan 30, 2019 02:51:00 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_browser_9f86312f050a0eed111bdc727165da43' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 30, 2019 02:51:00 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_browser_9f86312f050a0eed111bdc727165da43' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 30, 2019 02:51:00 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_it-updater-get_package_details-70a26' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 30, 2019 02:51:00 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_it-updater-get_package_details-70a26' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 30, 2019 02:51:00 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_theme_roots' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 30, 2019 02:51:00 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_theme_roots' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 30, 2019 02:51:00 0-details] [] Completed transient cleanup.
[Jan 30, 2019 02:51:00 0-details] [] About to schedule PHP runtime tests.
[Jan 30, 2019 02:51:00 0-details] [] Not enough time elapsed since last PHP runtime test interval. Waiting until next housekeeping (or longer). Elapsed: `258534`. Interval limit: `604800`.
[Jan 30, 2019 02:51:00 0-details] [] About to schedule PHP memory tests.
[Jan 30, 2019 02:51:00 0-details] [] Not enough time elapsed since last PHP memory test interval. Waiting until next housekeeping (or longer). Elapsed: `431988`. Interval limit: `604800`.
[Jan 30, 2019 02:51:00 0-message] [] Finished periodic housekeeping cleanup procedure.
[Jan 31, 2019 02:51:36 0-message] [] Starting periodic housekeeeping procedure for BackupBuddy v8.2.0.2.
[Jan 31, 2019 02:51:36 0-warning] [] Warning! BackupBuddy is configured to notify you if no new backups have completed in `10` days. It has been `800` days since your last completed backup.
[Jan 31, 2019 02:51:36 0-details] [] Sending email error notification with subject `BackupBuddy Error - https://mimoymima.com` to recipient(s): `brent@mimoymima.com`.
[Jan 31, 2019 02:51:37 0-details] [] Removing .htaccess high security mode for backups directory. Normal mode .htaccess to be added next.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up any importbuddy scripts in site root if it exists & is not very recent.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up importbuddy directory in site root if it exists & is not very recent.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up dat file if it exists in site root.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up stale fileoptions lock files.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up stale fileoptions lock files - found no lock files.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up any old temporary zip directories in: `/nfs/c05/h06/mnt/40749/domains/mimoymima.com/html/wp-content/uploads/backupbuddy_temp/`. If no recent backups then the temp directory will also be purged.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up any old temporary zip directories in backup directory temp location `/nfs/c05/h06/mnt/40749/domains/mimoymima.com/html/wp-content/uploads/backupbuddy_backups/temp_zip_XXXX/`.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up old backup fileoptions option files.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions instance #43.
[Jan 31, 2019 02:51:37 0-details] [] Created fileoptions lock file `01v7ixog5q.txt.lock` with ID: 5c5262b999ee43.30030260.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions load using 0.03 MB of memory.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions instance #43.
[Jan 31, 2019 02:51:37 0-details] [] Created fileoptions lock file `8omyvhoxgc.txt.lock` with ID: 5c5262b99f91e4.58088369.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions load using 0.03 MB of memory.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions instance #43.
[Jan 31, 2019 02:51:37 0-details] [] Created fileoptions lock file `8yqcazcxut.txt.lock` with ID: 5c5262b9a1a9d6.24915938.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions load using 0.03 MB of memory.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions instance #43.
[Jan 31, 2019 02:51:37 0-details] [] Created fileoptions lock file `iknqycn1to.txt.lock` with ID: 5c5262b9a916c3.63492501.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions load using 0.03 MB of memory.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions instance #43.
[Jan 31, 2019 02:51:37 0-details] [] Created fileoptions lock file `p4pk41qb09.txt.lock` with ID: 5c5262b9ab7865.60031414.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions load using 0.03 MB of memory.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions instance #43.
[Jan 31, 2019 02:51:37 0-details] [] Created fileoptions lock file `tuc38h8icd.txt.lock` with ID: 5c5262b9b43e44.40740878.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions load using 0.03 MB of memory.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions instance #43.
[Jan 31, 2019 02:51:37 0-details] [] Created fileoptions lock file `uansky4rsn.txt.lock` with ID: 5c5262b9b6a101.72830137.
[Jan 31, 2019 02:51:37 0-details] [] Fileoptions load using 0.03 MB of memory.
[Jan 31, 2019 02:51:37 0-details] [] BackupBuddy plugin options backed up.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up remote send stats.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up any temporary local destinations.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up old logs.
[Jan 31, 2019 02:51:37 0-details] [] Cleaning up expired or corrupt transients.
[Jan 31, 2019 02:51:37 0-details] [] Option NOT selected to purge unexpiring transients.
[Jan 31, 2019 02:51:38 0-details] [] Found `994` transients.
[Jan 31, 2019 02:51:38 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_browser_0ac1f9240df96b3586c220faef490724' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 31, 2019 02:51:38 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_browser_0ac1f9240df96b3586c220faef490724' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 31, 2019 02:51:38 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_browser_a94fa2081deb0e71caa242a41aab9fe6' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 31, 2019 02:51:38 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_browser_a94fa2081deb0e71caa242a41aab9fe6' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 31, 2019 02:51:38 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_gforms_zapier_version' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 31, 2019 02:51:38 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_gforms_zapier_version' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 31, 2019 02:51:38 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_it-updater-get_package_details-70a26' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 31, 2019 02:51:38 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_it-updater-get_package_details-70a26' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 31, 2019 02:51:38 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_theme_roots' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 31, 2019 02:51:38 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_theme_roots' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Jan 31, 2019 02:51:38 0-details] [] Completed transient cleanup.
[Jan 31, 2019 02:51:38 0-details] [] About to schedule PHP runtime tests.
[Jan 31, 2019 02:51:38 0-details] [] Not enough time elapsed since last PHP runtime test interval. Waiting until next housekeeping (or longer). Elapsed: `344972`. Interval limit: `604800`.
[Jan 31, 2019 02:51:38 0-details] [] About to schedule PHP memory tests.
[Jan 31, 2019 02:51:38 0-details] [] Not enough time elapsed since last PHP memory test interval. Waiting until next housekeeping (or longer). Elapsed: `518426`. Interval limit: `604800`.
[Jan 31, 2019 02:51:38 0-message] [] Finished periodic housekeeping cleanup procedure.
[Feb 1, 2019 02:49:38 0-message] [] Starting periodic housekeeeping procedure for BackupBuddy v8.2.0.2.
[Feb 1, 2019 02:49:38 0-warning] [] Warning! BackupBuddy is configured to notify you if no new backups have completed in `10` days. It has been `801` days since your last completed backup.
[Feb 1, 2019 02:49:38 0-details] [] Sending email error notification with subject `BackupBuddy Error - https://mimoymima.com` to recipient(s): `brent@mimoymima.com`.
[Feb 1, 2019 02:49:40 0-details] [] Removing .htaccess high security mode for backups directory. Normal mode .htaccess to be added next.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up any importbuddy scripts in site root if it exists & is not very recent.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up importbuddy directory in site root if it exists & is not very recent.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up dat file if it exists in site root.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up stale fileoptions lock files.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up stale fileoptions lock files - found no lock files.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up any old temporary zip directories in: `/nfs/c05/h06/mnt/40749/domains/mimoymima.com/html/wp-content/uploads/backupbuddy_temp/`. If no recent backups then the temp directory will also be purged.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up any old temporary zip directories in backup directory temp location `/nfs/c05/h06/mnt/40749/domains/mimoymima.com/html/wp-content/uploads/backupbuddy_backups/temp_zip_XXXX/`.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up old backup fileoptions option files.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions instance #43.
[Feb 1, 2019 02:49:40 0-details] [] Created fileoptions lock file `01v7ixog5q.txt.lock` with ID: 5c53b3c45b7382.60807337.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions instance #43.
[Feb 1, 2019 02:49:40 0-details] [] Created fileoptions lock file `8omyvhoxgc.txt.lock` with ID: 5c53b3c460f336.39437785.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions instance #43.
[Feb 1, 2019 02:49:40 0-details] [] Created fileoptions lock file `8yqcazcxut.txt.lock` with ID: 5c53b3c4631535.70988648.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions instance #43.
[Feb 1, 2019 02:49:40 0-details] [] Created fileoptions lock file `iknqycn1to.txt.lock` with ID: 5c53b3c467b425.97225737.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions instance #43.
[Feb 1, 2019 02:49:40 0-details] [] Created fileoptions lock file `p4pk41qb09.txt.lock` with ID: 5c53b3c4698fa7.74893477.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions instance #43.
[Feb 1, 2019 02:49:40 0-details] [] Created fileoptions lock file `tuc38h8icd.txt.lock` with ID: 5c53b3c46b9c41.25882527.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions instance #43.
[Feb 1, 2019 02:49:40 0-details] [] Created fileoptions lock file `uansky4rsn.txt.lock` with ID: 5c53b3c46d68b1.95991448.
[Feb 1, 2019 02:49:40 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 1, 2019 02:49:40 0-details] [] BackupBuddy plugin options backed up.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up remote send stats.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up any temporary local destinations.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up old logs.
[Feb 1, 2019 02:49:40 0-details] [] Cleaning up expired or corrupt transients.
[Feb 1, 2019 02:49:40 0-details] [] Option NOT selected to purge unexpiring transients.
[Feb 1, 2019 02:49:40 0-details] [] Found `999` transients.
[Feb 1, 2019 02:49:40 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_theme_roots' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 1, 2019 02:49:40 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_theme_roots' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 1, 2019 02:49:40 0-details] [] Completed transient cleanup.
[Feb 1, 2019 02:49:40 0-details] [] About to schedule PHP runtime tests.
[Feb 1, 2019 02:49:40 0-details] [] Not enough time elapsed since last PHP runtime test interval. Waiting until next housekeeping (or longer). Elapsed: `431254`. Interval limit: `604800`.
[Feb 1, 2019 02:49:40 0-details] [] About to schedule PHP memory tests.
[Feb 1, 2019 02:49:40 0-details] [] Not enough time elapsed since last PHP memory test interval. Waiting until next housekeeping (or longer). Elapsed: `604708`. Interval limit: `604800`.
[Feb 1, 2019 02:49:40 0-message] [] Finished periodic housekeeping cleanup procedure.
[Feb 2, 2019 02:49:30 0-message] [] Starting periodic housekeeeping procedure for BackupBuddy v8.2.0.2.
[Feb 2, 2019 02:49:30 0-warning] [] Warning! BackupBuddy is configured to notify you if no new backups have completed in `10` days. It has been `802` days since your last completed backup.
[Feb 2, 2019 02:49:30 0-details] [] Sending email error notification with subject `BackupBuddy Error - https://mimoymima.com` to recipient(s): `brent@mimoymima.com`.
[Feb 2, 2019 02:49:31 0-details] [] Removing .htaccess high security mode for backups directory. Normal mode .htaccess to be added next.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up any importbuddy scripts in site root if it exists & is not very recent.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up importbuddy directory in site root if it exists & is not very recent.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up dat file if it exists in site root.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up stale fileoptions lock files.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up stale fileoptions lock files - found no lock files.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up any old temporary zip directories in: `/nfs/c05/h06/mnt/40749/domains/mimoymima.com/html/wp-content/uploads/backupbuddy_temp/`. If no recent backups then the temp directory will also be purged.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up any old temporary zip directories in backup directory temp location `/nfs/c05/h06/mnt/40749/domains/mimoymima.com/html/wp-content/uploads/backupbuddy_backups/temp_zip_XXXX/`.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up old backup fileoptions option files.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions instance #43.
[Feb 2, 2019 02:49:31 0-details] [] Created fileoptions lock file `01v7ixog5q.txt.lock` with ID: 5c55053b89b7f6.00771578.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions instance #43.
[Feb 2, 2019 02:49:31 0-details] [] Created fileoptions lock file `8omyvhoxgc.txt.lock` with ID: 5c55053b8ef8f0.06086185.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions instance #43.
[Feb 2, 2019 02:49:31 0-details] [] Created fileoptions lock file `8yqcazcxut.txt.lock` with ID: 5c55053b91bb79.20545601.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions instance #43.
[Feb 2, 2019 02:49:31 0-details] [] Created fileoptions lock file `iknqycn1to.txt.lock` with ID: 5c55053b98cfe7.88440369.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions instance #43.
[Feb 2, 2019 02:49:31 0-details] [] Created fileoptions lock file `p4pk41qb09.txt.lock` with ID: 5c55053b9b71f9.29923480.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions instance #43.
[Feb 2, 2019 02:49:31 0-details] [] Created fileoptions lock file `tuc38h8icd.txt.lock` with ID: 5c55053b9e0b66.73768683.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions instance #43.
[Feb 2, 2019 02:49:31 0-details] [] Created fileoptions lock file `uansky4rsn.txt.lock` with ID: 5c55053ba06de4.95260222.
[Feb 2, 2019 02:49:31 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 2, 2019 02:49:31 0-details] [] BackupBuddy plugin options backed up.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up remote send stats.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up any temporary local destinations.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up old logs.
[Feb 2, 2019 02:49:31 0-details] [] Cleaning up expired or corrupt transients.
[Feb 2, 2019 02:49:31 0-details] [] Option NOT selected to purge unexpiring transients.
[Feb 2, 2019 02:49:32 0-details] [] Found `997` transients.
[Feb 2, 2019 02:49:32 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_gforms_zapier_version' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 2, 2019 02:49:32 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_gforms_zapier_version' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 2, 2019 02:49:32 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_it-updater-get_package_details-70a26' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 2, 2019 02:49:32 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_it-updater-get_package_details-70a26' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 2, 2019 02:49:32 0-details] [] Completed transient cleanup.
[Feb 2, 2019 02:49:32 0-details] [] About to schedule PHP runtime tests.
[Feb 2, 2019 02:49:32 0-details] [] Not enough time elapsed since last PHP runtime test interval. Waiting until next housekeeping (or longer). Elapsed: `517646`. Interval limit: `604800`.
[Feb 2, 2019 02:49:32 0-details] [] About to schedule PHP memory tests.
[Feb 2, 2019 02:49:32 0-details] [] PHP memory test cron event scheduled.
[Feb 2, 2019 02:49:32 0-details] [] Spawning cron now.
[Feb 2, 2019 02:49:32 0-message] [] Finished periodic housekeeping cleanup procedure.
[Feb 2, 2019 02:52:20 0-warning] [] Warning: Unable to remove schedule for tag `backupbuddy_cron` as wp_unschedule_event() returned false. A plugin may have prevented it or it is already unscheduled. This may not be a problem.
[Feb 2, 2019 02:52:21 0-details] [] Beginning PHP memory test function.
[Feb 2, 2019 02:52:21 0-details] [] PHP memory test results cron event scheduled.
[Feb 2, 2019 02:52:21 0-details] [] Start PHP memory test loops.
[Feb 3, 2019 02:49:35 0-message] [] Starting periodic housekeeeping procedure for BackupBuddy v8.2.0.2.
[Feb 3, 2019 02:49:35 0-warning] [] Warning! BackupBuddy is configured to notify you if no new backups have completed in `10` days. It has been `803` days since your last completed backup.
[Feb 3, 2019 02:49:35 0-details] [] Sending email error notification with subject `BackupBuddy Error - https://mimoymima.com` to recipient(s): `brent@mimoymima.com`.
[Feb 3, 2019 02:49:36 0-details] [] Removing .htaccess high security mode for backups directory. Normal mode .htaccess to be added next.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up any importbuddy scripts in site root if it exists & is not very recent.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up importbuddy directory in site root if it exists & is not very recent.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up dat file if it exists in site root.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up stale fileoptions lock files.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up stale fileoptions lock files - found no lock files.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up any old temporary zip directories in: `/nfs/c05/h06/mnt/40749/domains/mimoymima.com/html/wp-content/uploads/backupbuddy_temp/`. If no recent backups then the temp directory will also be purged.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up any old temporary zip directories in backup directory temp location `/nfs/c05/h06/mnt/40749/domains/mimoymima.com/html/wp-content/uploads/backupbuddy_backups/temp_zip_XXXX/`.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up old backup fileoptions option files.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions instance #43.
[Feb 3, 2019 02:49:36 0-details] [] Created fileoptions lock file `01v7ixog5q.txt.lock` with ID: 5c5656c0cfd1f3.07546304.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions instance #43.
[Feb 3, 2019 02:49:36 0-details] [] Created fileoptions lock file `8omyvhoxgc.txt.lock` with ID: 5c5656c0d4e589.10155527.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions instance #43.
[Feb 3, 2019 02:49:36 0-details] [] Created fileoptions lock file `8yqcazcxut.txt.lock` with ID: 5c5656c0d77d00.09668782.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions instance #43.
[Feb 3, 2019 02:49:36 0-details] [] Created fileoptions lock file `iknqycn1to.txt.lock` with ID: 5c5656c0dc7172.26139172.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions instance #43.
[Feb 3, 2019 02:49:36 0-details] [] Created fileoptions lock file `p4pk41qb09.txt.lock` with ID: 5c5656c0deccb1.17253416.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions instance #43.
[Feb 3, 2019 02:49:36 0-details] [] Created fileoptions lock file `tuc38h8icd.txt.lock` with ID: 5c5656c0e21d10.25919784.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions instance #43.
[Feb 3, 2019 02:49:36 0-details] [] Created fileoptions lock file `uansky4rsn.txt.lock` with ID: 5c5656c0e4c081.16940211.
[Feb 3, 2019 02:49:36 0-details] [] Fileoptions load using 0.03 MB of memory.
[Feb 3, 2019 02:49:36 0-details] [] BackupBuddy plugin options backed up.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up remote send stats.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up any temporary local destinations.
[Feb 3, 2019 02:49:36 0-details] [] Cleaning up old logs.
[Feb 3, 2019 02:49:37 0-details] [] Cleaning up expired or corrupt transients.
[Feb 3, 2019 02:49:37 0-details] [] Option NOT selected to purge unexpiring transients.
[Feb 3, 2019 02:49:37 0-details] [] Found `997` transients.
[Feb 3, 2019 02:49:37 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_gforms_zapier_version' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 3, 2019 02:49:37 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_gforms_zapier_version' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 3, 2019 02:49:37 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_it-updater-get_package_details-70a26' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 3, 2019 02:49:37 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_it-updater-get_package_details-70a26' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 3, 2019 02:49:37 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_theme_roots' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 3, 2019 02:49:37 0-details] [] SQL: `DELETE FROM `wp_options` WHERE option_name='_site_transient_timeout_theme_roots' LIMIT 1`. Rows affected: `1`. (value found; expires; PAST expiration)
[Feb 3, 2019 02:49:37 0-details] [] Completed transient cleanup.
[Feb 3, 2019 02:49:37 0-details] [] About to schedule PHP runtime tests.
[Feb 3, 2019 02:49:37 0-details] [] Not enough time elapsed since last PHP runtime test interval. Waiting until next housekeeping (or longer). Elapsed: `604051`. Interval limit: `604800`.
[Feb 3, 2019 02:49:37 0-details] [] About to schedule PHP memory tests.
[Feb 3, 2019 02:49:37 0-details] [] Not enough time elapsed since last PHP memory test interval. Waiting until next housekeeping (or longer). Elapsed: `86124`. Interval limit: `604800`.
[Feb 3, 2019 02:49:37 0-message] [] Finished periodic housekeeping cleanup procedure.
[Feb 4, 2019 02:50:40 0-message] [] Starting periodic housekeeeping procedure for BackupBuddy v8.2.0.2.
[Feb 4, 2019 02:50:40 0-warning] [] Warning! BackupBuddy is configured to notify you if no new backups have completed in `10` days. It has been `804` days since your last completed backup.
[Feb 4, 2019 02:50:40 0-details] [] Sending email error notification with subject `BackupBuddy Error - https://mimoymima.com` to recipient(s): `brent@mimoymima.com`.
[Feb 4, 2019 02:50:42 0-details] [] Removing .htaccess high security mode for backups directory. Normal mode .htaccess to be added next.
[Feb 4, 2019 02:50:42 0-details] [] Cleaning up any importbuddy scripts in site root if it exists & is not very recent.
[Feb 4, 2019 02:50:42 0-details] [] Cleaning up importbuddy directory in site root if it exists & is not very recent.
[Feb 4, 2019 02:50:42 0-details] [] Cleaning up dat file if it exists in site root.
[Feb 4, 2019 02:50:42 0-details] [] Cleaning up stale fileoptions lock files.
[Feb 4, 2019 02:50:42 0-details] [] Cleaning up stale fileoptions lock files - found no lock files.
[Feb 4, 2019 02:50:42 0-details] [] Cleaning up any old temporary zip directories in: `/nfs/c05/h06/mnt/40749/domains/mimoymima.com/html/wp-content/uploads/backupbuddy_temp/`. If no recent backups then the temp directory will also be purged.
[Feb 4, 2019 02:50:42 0-details] [] Cleaning up any old temporary zip directories in backup directory temp location `/nfs/c05/h06/mnt/40749/domains/mimoymima.com/html/wp-content/uploads/backupbuddy_backups/temp_zip_XXXX/`.
[Feb 4, 2019 02:50:42 0-details] [] Cleaning up old backup fileoptions option files.
[Feb 4, 2019 02:50:42 0-details] [] Fileoptions instance #43.
